id,username,ip,transactionTime,startTime,endTime,authorizationID,platform,usernames,day,polygon
426,John Smith,192.168.1.12,05/02/2020 04:07,25/01/2020 05:22,2020-01-31 05:22:12 UTC,DEV-00426-2019,TheSun,"22417542, 48087383, 04474001, 73400498",Wednesday,"POLYGON ((19.8838774, 110.4153075), (20.8838774,110.4153075),(19.8838774, 110.9153075), (20.8838774,110.9153075),(19.8838774,110.4153075))"
427,John Smith,192.168.1.12,07/05/2019 04:42,11/06/2019 23:32,2019-06-14 23:32:12 UTC,DEV-00427-2019,TheSun,"07814366, 74862064, 08475595, 68977367, 57800615, 42178239, 37351236, 11222541",Tuesday,"POLYGON ((41.3934697, 19.9165644), (42.3934697,19.9165644),(41.3934697, 20.4165644), (42.3934697,20.4165644),(41.3934697,19.9165644))"
428,John Smith,192.168.1.12,28/06/2019 10:47,03/02/2020 17:49,2020-02-05 17:49:20 UTC,DEV-00428-2019,WashingtonPost,"27735703, 09110151, 99602255, 17722481",Friday,"POLYGON ((31.674972, -106.4183141), (32.674972,-106.4183141),(31.674972, -105.9183141), (32.674972,-105.9183141),(31.674972,-106.4183141))"
429,John Smith,192.168.1.12,24/05/2019 00:12,04/04/2019 16:10,2019-04-09 16:10:06 UTC,DEV-00429-2019,DailyExpress,"54496694, 57610542, 67839672, 73932142, 21398787",Friday,"POLYGON ((27.4456115, -99.5520682), (28.4456115,-99.5520682),(27.4456115, -99.0520682), (28.4456115,-99.0520682),(27.4456115,-99.5520682))"
430,John Smith,192.168.1.12,11/10/2019 14:27,24/05/2019 00:53,2019-05-28 00:53:04 UTC,DEV-00430-2019,FinancialTimes,"87703957, 96059758, 12365538, 27607822, 09460063, 94998442",Friday,"POLYGON ((57.9168381, 13.8752069), (58.9168381,13.8752069),(57.9168381, 14.3752069), (58.9168381,14.3752069),(57.9168381,13.8752069))"
431,John Smith,192.168.1.12,05/04/2019 16:21,06/05/2019 10:25,2019-05-10 10:25:24 UTC,DEV-00431-2019,TheSun,"56473851, 75675823, 00213999, 27276124, 18028458, 89739975, 12275355, 37541159, 87461098",Friday,"POLYGON ((58.9747897, 5.6952439), (59.9747897,5.6952439),(58.9747897, 6.1952439), (59.9747897,6.1952439),(58.9747897,5.6952439))"
432,John Smith,192.168.1.55,23/07/2019 04:31,26/09/2019 01:49,2019-09-30 01:49:39 UTC,DEV-00432-2019,NewYorkTimes,"97096763, 74353351, 59616693",Tuesday,"POLYGON ((37.469452, 121.375226), (38.469452,121.375226),(37.469452, 121.875226), (38.469452,121.875226),(37.469452,121.375226))"
433,John Smith,192.168.1.55,03/04/2019 00:56,30/12/2019 00:11,2020-01-02 00:11:21 UTC,DEV-00433-2019,DailyExpress,"47881078, 86480804, 25327610, 71770306, 58795228, 13503715",Wednesday,"POLYGON ((4.8413815, -72.9899505), (5.8413815,-72.9899505),(4.8413815, -72.4899505), (5.8413815,-72.4899505),(4.8413815,-72.9899505))"
434,John Smith,192.168.1.12,27/11/2019 03:44,17/09/2019 05:49,2019-09-20 05:49:36 UTC,DEV-00434-2019,DailyExpress,"20069200, 30773012, 94810065, 20381390",Wednesday,"POLYGON ((-7.4104934, 110.3279026), (-6.4104934,110.3279026),(-7.4104934, 110.8279026), (-6.4104934,110.8279026),(-7.4104934,110.3279026))"
437,John Smith,192.168.1.55,08/04/2019 13:36,16/01/2020 19:28,2020-01-22 19:28:18 UTC,DEV-00437-2019,TheSun,"58733134, 21926088, 15298795, 09935453, 99329710, 43989822, 78593454, 29495283, 41259999",Monday,"POLYGON ((6.9463216, 1.1688978), (7.9463216,1.1688978),(6.9463216, 1.6688978), (7.9463216,1.6688978),(6.9463216,1.1688978))"
439,John Smith,192.168.1.66,04/02/2020 23:16,11/07/2019 19:32,2019-07-16 19:32:08 UTC,DEV-00439-2019,WashingtonPost,"49643480, 01407571, 66029934, 46699203, 58226682, 23689756, 46767551, 03307074, 97107505, 53593216, 81352406",Tuesday,"POLYGON ((32.820372, 107.369453), (33.820372,107.369453),(32.820372, 107.869453), (33.820372,107.869453),(32.820372,107.369453))"
442,John Smith,192.168.1.12,12/02/2019 04:02,10/11/2019 15:58,2019-11-15 15:58:14 UTC,DEV-00442-2019,TheTimes,"66908707, 03158243",Tuesday,"POLYGON ((28.3683182, 83.2934086), (29.3683182,83.2934086),(28.3683182, 83.7934086), (29.3683182,83.7934086),(28.3683182,83.2934086))"
444,John Smith,192.168.1.12,26/08/2019 02:01,31/07/2019 23:20,2019-08-06 23:20:10 UTC,DEV-00444-2019,NewYorkTimes,"53538837, 12083894, 16257400, 67731605, 85404513, 03372111, 77014172",Monday,"POLYGON ((50.0257144, 22.3320424), (51.0257144,22.3320424),(50.0257144, 22.8320424), (51.0257144,22.8320424),(50.0257144,22.3320424))"
445,John Smith,192.168.1.12,03/07/2019 03:36,08/04/2019 22:51,2019-04-11 22:51:27 UTC,DEV-00445-2019,TheTimes,"61778245, 43597218, 09383415, 00089637",Wednesday,"POLYGON ((-7.0859542, -78.3436859), (-6.0859542,-78.3436859),(-7.0859542, -77.8436859), (-6.0859542,-77.8436859),(-7.0859542,-78.3436859))"
446,John Smith,192.168.1.12,17/04/2019 20:43,03/02/2020 06:28,2020-02-07 06:28:02 UTC,DEV-00446-2019,FinancialTimes,"59323555, 35154811, 03447203, 31632838, 47832344, 70442950, 46457822, 19085170, 57907561, 28017537",Wednesday,"POLYGON ((17.228242, 120.6124166), (18.228242,120.6124166),(17.228242, 121.1124166), (18.228242,121.1124166),(17.228242,120.6124166))"
447,John Smith,192.168.1.12,16/05/2019 14:49,18/03/2019 15:27,2019-03-23 15:27:36 UTC,DEV-00447-2019,MailOnline,"95997481, 45591251, 74615598, 42585460",Thursday,"POLYGON ((6.83249, 124.454363), (7.83249,124.454363),(6.83249, 124.954363), (7.83249,124.954363),(6.83249,124.454363))"
449,Joseph Doherty,192.168.1.12,26/02/2019 18:39,07/05/2019 21:46,2019-05-09 21:46:43 UTC,DEV-00449-2019,TheSun,"61769123, 37595739, 34096069, 63681689, 20500858, 74791366, 37038275, 67002275",Tuesday,"POLYGON ((41.0463282, -6.8672668), (42.0463282,-6.8672668),(41.0463282, -6.3672668), (42.0463282,-6.3672668),(41.0463282,-6.8672668))"
450,John Smith,192.168.1.12,05/07/2019 17:30,08/06/2019 22:11,2019-06-14 22:11:24 UTC,DEV-00450-2019,TheTimes,"88200893, 74793953, 07289840",Friday,"POLYGON ((41.989901, 21.0770114), (42.989901,21.0770114),(41.989901, 21.5770114), (42.989901,21.5770114),(41.989901,21.0770114))"
451,John Smith,192.168.1.12,14/03/2019 09:23,18/05/2019 23:53,2019-05-21 23:53:05 UTC,DEV-00451-2019,WashingtonPost,"26909917, 43624198, 76181592, 94682866, 95100302, 88769217",Thursday,"POLYGON ((-8.3635208, 123.0085415), (-7.3635208,123.0085415),(-8.3635208, 123.5085415), (-7.3635208,123.5085415),(-8.3635208,123.0085415))"
452,John Smith,192.168.1.12,23/09/2019 02:39,04/02/2020 14:50,2020-02-06 14:50:27 UTC,DEV-00452-2019,TheGuardian,"77649897, 55285726, 45179115, 29375328, 84334820, 18651925, 63220509, 09342384, 12198152, 46966151, 87748140",Monday,"POLYGON ((22.8159074, -82.7589859), (23.8159074,-82.7589859),(22.8159074, -82.2589859), (23.8159074,-82.2589859),(22.8159074,-82.7589859))"
454,John Smith,192.168.1.12,01/10/2019 22:58,28/05/2019 11:20,2019-05-31 11:20:26 UTC,DEV-00454-2019,TheGuardian,"41640530, 39119151, 21571134, 16234235, 64220794, 55536868, 31851460, 87437399",Tuesday,"POLYGON ((-13.8791041, -72.875917), (-12.8791041,-72.875917),(-13.8791041, -72.375917), (-12.8791041,-72.375917),(-13.8791041,-72.875917))"
455,John Smith,192.168.1.12,18/09/2019 09:39,11/12/2019 02:08,2019-12-13 02:08:35 UTC,DEV-00455-2019,TheGuardian,"51203775, 26956505, 51670578, 92992042, 57978154, 53257700, 50181402, 24585697, 47512600, 83396727",Wednesday,"POLYGON ((49.8741216, 20.0454282), (50.8741216,20.0454282),(49.8741216, 20.5454282), (50.8741216,20.5454282),(49.8741216,20.0454282))"
456,John Smith,192.168.1.12,19/07/2019 14:23,21/03/2019 07:01,2019-03-27 07:01:48 UTC,DEV-00456-2019,TheTimes,"83171773, 89141263, 89446471, 31739623, 85313755, 08434580, 62336109",Friday,"POLYGON ((40.6230031, 19.4690444), (41.6230031,19.4690444),(40.6230031, 19.9690444), (41.6230031,19.9690444),(40.6230031,19.4690444))"
457,John Smith,192.168.1.12,10/06/2019 11:20,24/01/2020 22:48,2020-01-26 22:48:43 UTC,DEV-00457-2019,DailyExpress,"72322248, 75835902, 78472055, 62572581, 42629443, 78272652, 40669677",Monday,"POLYGON ((41.5706511, -8.3577961), (42.5706511,-8.3577961),(41.5706511, -7.8577961), (42.5706511,-7.8577961),(41.5706511,-8.3577961))"
458,John Smith,192.168.1.12,03/05/2019 18:00,17/01/2020 10:09,2020-01-21 10:09:08 UTC,DEV-00458-2019,DailyExpress,"22526712, 76564989, 84358592, 05523518, 01777614",Friday,"POLYGON ((54.3418823, 10.1150681), (55.3418823,10.1150681),(54.3418823, 10.6150681), (55.3418823,10.6150681),(54.3418823,10.1150681))"
459,John Smith,192.168.1.12,03/12/2019 01:08,08/12/2019 04:18,2019-12-11 04:18:20 UTC,DEV-00459-2019,TheTimes,25430208,Tuesday,"POLYGON ((-7.1477523, 109.9854145), (-6.1477523,109.9854145),(-7.1477523, 110.4854145), (-6.1477523,110.4854145),(-7.1477523,109.9854145))"
460,John Smith,192.168.1.12,08/07/2019 15:46,11/09/2019 04:21,2019-09-15 04:21:39 UTC,DEV-00460-2019,WashingtonPost,"30109716, 84483614, 03450206, 67277438, 59198710, 60030814, 93406641, 33618538, 75023395, 80809203",Monday,"POLYGON ((48.071593, 119.059106), (49.071593,119.059106),(48.071593, 119.559106), (49.071593,119.559106),(48.071593,119.059106))"
461,John Smith,192.168.1.47,08/02/2019 19:19,16/09/2019 18:44,2019-09-22 18:44:41 UTC,DEV-00461-2019,MailOnline,"42120114, 82470144, 70439506, 36732675, 41739403, 06125837, 73629565, 24157107",Friday,"POLYGON ((30.445452, 112.602848), (31.445452,112.602848),(30.445452, 113.102848), (31.445452,113.102848),(30.445452,112.602848))"
462,John Smith,192.168.1.12,30/01/2020 08:16,18/10/2019 19:04,2019-10-24 19:04:00 UTC,DEV-00462-2019,MailOnline,"15054823, 61813106, 78571712",Thursday,"POLYGON ((-18.998706, -47.058302), (-17.998706,-47.058302),(-18.998706, -46.558302), (-17.998706,-46.558302),(-18.998706,-47.058302))"
463,John Smith,192.168.1.12,17/09/2019 04:05,08/12/2019 18:29,2019-12-12 18:29:56 UTC,DEV-00463-2019,TheGuardian,"64678758, 68316176, 40003408, 60011685, 75372206, 58641645",Tuesday,"POLYGON ((37.943121, 115.217658), (38.943121,115.217658),(37.943121, 115.717658), (38.943121,115.717658),(37.943121,115.217658))"
464,John Smith,192.168.1.12,28/11/2019 04:40,23/01/2020 18:20,2020-01-28 18:20:44 UTC,DEV-00464-2019,NewYorkTimes,"68449227, 67405426, 78400972",Thursday,"POLYGON ((12.352935, 121.0737938), (13.352935,121.0737938),(12.352935, 121.5737938), (13.352935,121.5737938),(12.352935,121.0737938))"
465,John Smith,192.168.1.12,07/10/2019 01:10,16/11/2019 23:02,2019-11-19 23:02:00 UTC,DEV-00465-2019,MailOnline,"97307096, 60472199, 45047219, 96021834, 05055676, 14140039, 34527275, 40165336, 99245334, 75580503",Monday,"POLYGON ((58.7132844, 15.753473), (59.7132844,15.753473),(58.7132844, 16.253473), (59.7132844,16.253473),(58.7132844,15.753473))"
466,Luke Dormer,192.168.1.47,25/04/2019 03:55,30/07/2019 04:51,2019-08-02 04:51:36 UTC,DEV-00466-2019,MailOnline,"97766879, 06937553, 61049887, 29782498, 07930267, 26368558, 91406590, 67260914",Thursday,"POLYGON ((14.6790319, 100.6985155), (15.6790319,100.6985155),(14.6790319, 101.1985155), (15.6790319,101.1985155),(14.6790319,100.6985155))"
467,John Smith,192.168.1.12,21/01/2020 16:09,09/04/2019 05:21,2019-04-14 05:21:39 UTC,DEV-00467-2019,NewYorkTimes,"58633201, 01488456, 78925664, 46746050, 74895958",Tuesday,"POLYGON ((42.2685543, -89.0965841), (43.2685543,-89.0965841),(42.2685543, -88.5965841), (43.2685543,-88.5965841),(42.2685543,-89.0965841))"
470,Joseph Doherty,192.168.1.12,22/05/2019 15:38,03/06/2019 02:07,2019-06-08 02:07:13 UTC,DEV-00470-2019,DailyExpress,"28887073, 34751246, 74394852, 60453278, 90894657, 65622925, 43732481, 41945006, 11043000, 70468847, 19937663",Wednesday,"POLYGON ((39.8244606, -8.3790205), (40.8244606,-8.3790205),(39.8244606, -7.8790205), (40.8244606,-7.8790205),(39.8244606,-8.3790205))"
471,John Smith,192.168.1.12,16/07/2019 20:33,26/05/2019 15:28,2019-05-31 15:28:09 UTC,DEV-00471-2019,FinancialTimes,"05655602, 14962852, 89776938, 14391293, 00063862, 60418426, 92942562, 88690646, 17990203, 52438650",Tuesday,"POLYGON ((38.7508367, -9.2843236), (39.7508367,-9.2843236),(38.7508367, -8.7843236), (39.7508367,-8.7843236),(38.7508367,-9.2843236))"
472,Joseph Doherty,192.168.1.12,06/06/2019 08:21,02/09/2019 10:57,2019-09-07 10:57:21 UTC,DEV-00472-2019,TheSun,"40870046, 27535251, 83192360, 28440290, 02633536, 39845444, 56903520, 50468087, 31274721, 72079504",Thursday,"POLYGON ((33.1401715, 119.7889248), (34.1401715,119.7889248),(33.1401715, 120.2889248), (34.1401715,120.2889248),(33.1401715,119.7889248))"
474,John Smith,192.168.1.12,06/11/2019 23:54,27/06/2019 20:23,2019-06-29 20:23:20 UTC,DEV-00474-2019,TheSun,"57581157, 08570010, 63797417, 19356247",Wednesday,"POLYGON ((28.2281301, 112.9884237), (29.2281301,112.9884237),(28.2281301, 113.4884237), (29.2281301,113.4884237),(28.2281301,112.9884237))"
475,John Smith,192.168.1.12,30/04/2019 18:11,06/04/2019 13:24,2019-04-10 13:24:00 UTC,DEV-00475-2019,TheSun,33254218,Tuesday,"POLYGON ((46.07034, -72.81125), (error: no implicit conversion of Fixnum into String,-72.81125),(46.07034, error: no implicit conversion of Float into String), (error: no implicit conversion of Fixnum into String,error: no implicit conversion of Float into String),(46.07034,-72.81125))"
476,John Smith,192.168.1.12,28/08/2019 23:21,10/12/2019 16:59,2019-12-14 16:59:13 UTC,DEV-00476-2019,DailyExpress,"12204500, 13079401, 36077571, 20002814",Wednesday,"POLYGON ((13.874099, 120.972283), (14.874099,120.972283),(13.874099, 121.472283), (14.874099,121.472283),(13.874099,120.972283))"
477,John Smith,192.168.1.12,05/09/2019 23:28,07/03/2019 11:25,2019-03-10 11:25:32 UTC,DEV-00477-2019,TheSun,5463135,Thursday,"POLYGON ((39.8651684, -8.857121), (40.8651684,-8.857121),(39.8651684, -8.357121), (40.8651684,-8.357121),(39.8651684,-8.857121))"
478,John Smith,192.168.1.12,25/02/2019 14:12,15/09/2019 23:17,2019-09-19 23:17:18 UTC,DEV-00478-2019,NewYorkTimes,"16476531, 18125093, 64875573",Monday,"POLYGON ((14.4392961, 121.3345633), (15.4392961,121.3345633),(14.4392961, 121.8345633), (15.4392961,121.8345633),(14.4392961,121.3345633))"
479,John Smith,192.168.1.12,08/02/2019 18:07,02/10/2019 01:06,2019-10-08 01:06:03 UTC,DEV-00479-2019,MailOnline,"91108739, 39295757, 01399340, 02537396, 72419097, 68798086, 39331319, 01211733, 78048625, 48038916",Friday,"POLYGON ((-5.6042815, 105.1142011), (-4.6042815,105.1142011),(-5.6042815, 105.6142011), (-4.6042815,105.6142011),(-5.6042815,105.1142011))"
482,Joseph Doherty,192.168.1.12,16/08/2019 04:56,06/07/2019 06:14,2019-07-10 06:14:51 UTC,DEV-00482-2019,WashingtonPost,"69362964, 62748724, 55016634",Friday,"POLYGON ((-13.589688, -73.9962255), (-12.589688,-73.9962255),(-13.589688, -73.4962255), (-12.589688,-73.4962255),(-13.589688,-73.9962255))"
483,Luke Dormer,192.168.1.12,23/05/2019 18:02,25/12/2019 05:59,2019-12-30 05:59:20 UTC,DEV-00483-2019,TheSun,"44021757, 35069692, 76257336, 17802995, 84147418, 64937295, 73135238, 98389481, 55180286",Thursday,"POLYGON ((23.081903, 113.274566), (24.081903,113.274566),(23.081903, 113.774566), (24.081903,113.774566),(23.081903,113.274566))"
484,Joseph Doherty,192.168.1.55,15/05/2019 13:40,05/03/2019 00:38,2019-03-08 00:38:03 UTC,DEV-00484-2019,DailyExpress,"07825832, 05566422",Wednesday,"POLYGON ((-9.5318628, 124.4364621), (-8.5318628,124.4364621),(-9.5318628, 124.9364621), (-8.5318628,124.9364621),(-9.5318628,124.4364621))"
487,John Smith,192.168.1.12,19/06/2019 01:55,23/10/2019 23:24,2019-10-26 23:24:44 UTC,DEV-00487-2019,MailOnline,"21142393, 08257241, 78133392, 66999921",Wednesday,"POLYGON ((47, 77.26667), (error: no implicit conversion of Fixnum into String,77.26667),(47, error: no implicit conversion of Float into String), (error: no implicit conversion of Fixnum into String,error: no implicit conversion of Float into String),(47,77.26667))"
489,John Smith,192.168.1.12,20/03/2019 12:36,09/02/2019 11:40,2019-02-12 11:40:18 UTC,DEV-00489-2019,MailOnline,"11981967, 08064573, 10203589, 34824029, 36595197, 07063256, 08172815, 28720527, 84444270, 02563938",Wednesday,"POLYGON ((46.5736928, 108.3006134), (47.5736928,108.3006134),(46.5736928, 108.8006134), (47.5736928,108.8006134),(46.5736928,108.3006134))"
491,John Smith,192.168.1.12,29/07/2019 02:12,16/07/2019 02:38,2019-07-19 02:38:26 UTC,DEV-00491-2019,NewYorkTimes,"38784697, 04939462, 13633933, 85572874, 14249781, 98545134",Monday,"POLYGON ((-6.0802849, 106.3110622), (-5.0802849,106.3110622),(-6.0802849, 106.8110622), (-5.0802849,106.8110622),(-6.0802849,106.3110622))"
492,John Smith,192.168.1.12,18/02/2019 02:23,19/10/2019 15:54,2019-10-25 15:54:39 UTC,DEV-00492-2019,TheSun,"61960611, 29556232, 05945826, 81227919, 11277681, 09248388, 32163282, 97443665, 76729124",Monday,"POLYGON ((41.3815799, 19.6981547), (42.3815799,19.6981547),(41.3815799, 20.1981547), (42.3815799,20.1981547),(41.3815799,19.6981547))"
493,John Smith,192.168.1.12,28/05/2019 14:24,01/10/2019 06:48,2019-10-06 06:48:20 UTC,DEV-00493-2019,TheTimes,"31951504, 56090369, 27634503, 48275599, 09001140",Tuesday,"POLYGON ((-7.2953035, 107.0716609), (-6.2953035,107.0716609),(-7.2953035, 107.5716609), (-6.2953035,107.5716609),(-7.2953035,107.0716609))"
494,John Smith,192.168.1.12,28/02/2019 22:04,19/08/2019 21:09,2019-08-23 21:09:38 UTC,DEV-00494-2019,TheGuardian,"68348162, 96455371, 17444473, 13381973, 11797517, 38128407, 59588400, 86260104, 16616439",Thursday,"POLYGON ((1.2750177, -77.0334179), (2.2750177,-77.0334179),(1.2750177, -76.5334179), (2.2750177,-76.5334179),(1.2750177,-77.0334179))"
495,John Smith,192.168.1.12,05/07/2019 08:52,24/10/2019 03:21,2019-10-30 03:21:15 UTC,DEV-00495-2019,FinancialTimes,"56969741, 92104869, 79828782, 17133655, 65796683, 74643707, 29973449",Friday,"POLYGON ((22.534707, 113.249705), (23.534707,113.249705),(22.534707, 113.749705), (23.534707,113.749705),(22.534707,113.249705))"
497,John Smith,192.168.1.12,03/07/2019 01:12,22/06/2019 06:44,2019-06-26 06:44:11 UTC,DEV-00497-2019,FinancialTimes,"42978768, 24649052, 92670439, 17759503",Wednesday,"POLYGON ((14.233333, 44.25), (15.233333,44.25),(14.233333, 44.75), (15.233333,44.75),(14.233333,44.25))"
498,John Smith,192.168.1.12,18/02/2019 17:37,31/03/2019 16:10,2019-04-06 16:10:23 UTC,DEV-00498-2019,TheGuardian,"43419106, 34725681",Monday,"POLYGON ((41.0043316, -8.4313535), (42.0043316,-8.4313535),(41.0043316, -7.9313535), (42.0043316,-7.9313535),(41.0043316,-8.4313535))"
499,Joseph Doherty,192.168.1.12,04/09/2019 08:51,13/10/2019 10:06,2019-10-15 10:06:44 UTC,DEV-00499-2019,MailOnline,"78623412, 60629385, 42095038",Wednesday,"POLYGON ((55.5446591, 13.9636888), (56.5446591,13.9636888),(55.5446591, 14.4636888), (56.5446591,14.4636888),(55.5446591,13.9636888))"
500,John Smith,192.168.1.47,20/11/2019 20:31,22/09/2019 21:19,2019-09-25 21:19:12 UTC,DEV-00500-2019,NewYorkTimes,"03159811, 05731136, 54270212, 84762866, 76468916, 36940048, 52297196",Wednesday,"POLYGON ((33.7403041, 130.9463113), (34.7403041,130.9463113),(33.7403041, 131.4463113), (34.7403041,131.4463113),(33.7403041,130.9463113))"
502,Joseph Doherty,192.168.1.12,30/07/2019 17:48,01/12/2019 15:16,2019-12-04 15:16:56 UTC,DEV-00502-2019,DailyExpress,"87971240, 61415114, 44229014, 18590149, 69523748, 44027823, 98403061, 85459410, 44230226, 57430643, 82631286",Tuesday,"POLYGON ((-7.9438473, 113.8153425), (-6.9438473,113.8153425),(-7.9438473, 114.3153425), (-6.9438473,114.3153425),(-7.9438473,113.8153425))"
503,John Smith,192.168.1.12,23/05/2019 03:47,02/04/2019 08:32,2019-04-08 08:32:32 UTC,DEV-00503-2019,MailOnline,50668056,Thursday,"POLYGON ((39.749144, 116.143267), (40.749144,116.143267),(39.749144, 116.643267), (40.749144,116.643267),(39.749144,116.143267))"
504,John Smith,192.168.1.12,13/11/2019 15:21,14/09/2019 14:41,2019-09-16 14:41:08 UTC,DEV-00504-2019,FinancialTimes,"00616155, 34389941, 07336738, 12997773, 59393358",Wednesday,"POLYGON ((48.9875598, 2.2971584), (49.9875598,2.2971584),(48.9875598, 2.7971584), (49.9875598,2.7971584),(48.9875598,2.2971584))"
507,John Smith,192.168.1.12,14/02/2019 22:56,19/04/2019 20:23,2019-04-21 20:23:32 UTC,DEV-00507-2019,DailyExpress,"97321279, 90154012, 38485934, 35580477, 54754716, 40545310",Thursday,"POLYGON ((49.3560885, 16.0130577), (50.3560885,16.0130577),(49.3560885, 16.5130577), (50.3560885,16.5130577),(49.3560885,16.0130577))"
508,John Smith,192.168.1.12,21/06/2019 02:13,04/11/2019 03:47,2019-11-09 03:47:43 UTC,DEV-00508-2019,MailOnline,"02224739, 94908967, 85229274",Friday,"POLYGON ((44.9279556, 13.8716558), (45.9279556,13.8716558),(44.9279556, 14.3716558), (45.9279556,14.3716558),(44.9279556,13.8716558))"
509,John Smith,192.168.1.12,21/11/2019 11:32,13/01/2020 04:57,2020-01-19 04:57:36 UTC,DEV-00509-2019,MailOnline,"11398972, 61035190, 23671476, 25222994, 58500531, 31002470, 99539210, 54008422, 22897117",Thursday,"POLYGON ((-39.2820124, -72.2307798), (-38.2820124,-72.2307798),(-39.2820124, -71.7307798), (-38.2820124,-71.7307798),(-39.2820124,-72.2307798))"
510,John Smith,192.168.1.55,24/06/2019 10:16,01/03/2019 03:50,2019-03-04 03:50:01 UTC,DEV-00510-2019,FinancialTimes,"53060021, 19802149, 41183158, 34837559, 88603543, 32048891, 41878818, 96250019",Monday,"POLYGON ((1.140872, -77.8645669), (2.140872,-77.8645669),(1.140872, -77.3645669), (2.140872,-77.3645669),(1.140872,-77.8645669))"
511,John Smith,192.168.1.12,14/05/2019 17:40,22/09/2019 01:02,2019-09-26 01:02:20 UTC,DEV-00511-2019,WashingtonPost,"15053494, 54691626, 52546420, 66019368, 62016876, 88826095, 27768264, 80739591, 37117294, 86422169, 91201589",Tuesday,"POLYGON ((-2.840682, 132.7466993), (-1.840682,132.7466993),(-2.840682, 133.2466993), (-1.840682,133.2466993),(-2.840682,132.7466993))"
512,John Smith,192.168.1.12,28/11/2019 03:37,15/11/2019 11:58,2019-11-21 11:58:57 UTC,DEV-00512-2019,MailOnline,"81841656, 09615256, 15421676, 18870082, 13934735, 26322424, 13986617, 09126242, 53245598, 04452062",Thursday,"POLYGON ((48.465994, -67.4324153), (49.465994,-67.4324153),(48.465994, -66.9324153), (49.465994,-66.9324153),(48.465994,-67.4324153))"
513,John Smith,192.168.1.12,03/02/2020 09:43,06/01/2020 06:48,2020-01-12 06:48:19 UTC,DEV-00513-2019,DailyExpress,"92169419, 50843174, 58557269, 10981305, 54550118, 67644137, 36649640, 62126120",Monday,"POLYGON ((13.0427506, 100.9345401), (14.0427506,100.9345401),(13.0427506, 101.4345401), (14.0427506,101.4345401),(13.0427506,100.9345401))"
514,John Smith,192.168.1.12,12/08/2019 13:19,17/02/2019 00:03,2019-02-21 00:03:54 UTC,DEV-00514-2019,FinancialTimes,"44503528, 42235894, 56523735, 28010731, 75755136, 23730838, 07525051",Monday,"POLYGON ((42.9598744, -81.2353612), (43.9598744,-81.2353612),(42.9598744, -80.7353612), (43.9598744,-80.7353612),(42.9598744,-81.2353612))"
515,John Smith,192.168.1.12,15/01/2020 02:19,13/04/2019 04:18,2019-04-17 04:18:56 UTC,DEV-00515-2019,MailOnline,"19029299, 84140276, 82735686, 92045461, 02208960, 28010531",Wednesday,"POLYGON ((48.269924, 26.1261538), (49.269924,26.1261538),(48.269924, 26.6261538), (49.269924,26.6261538),(48.269924,26.1261538))"
516,John Smith,192.168.1.12,29/07/2019 13:24,01/02/2020 08:26,2020-02-05 08:26:14 UTC,DEV-00516-2019,MailOnline,"24368868, 06535109, 73938329, 84598463, 94556831, 79106392, 51830477",Monday,"POLYGON ((38.6087272, -8.7312777), (39.6087272,-8.7312777),(38.6087272, -8.2312777), (39.6087272,-8.2312777),(38.6087272,-8.7312777))"
517,Luke Dormer,192.168.1.44,07/02/2019 00:24,01/02/2020 05:21,2020-02-03 05:21:35 UTC,DEV-00517-2019,MailOnline,"46634425, 51986032, 20608724, 34708771, 24663308, 41292927, 10688691, 29268014",Thursday,"POLYGON ((7.6622793, -80.5632884), (8.6622793,-80.5632884),(7.6622793, -80.0632884), (8.6622793,-80.0632884),(7.6622793,-80.5632884))"
518,John Smith,192.168.1.47,05/08/2019 06:48,23/08/2019 12:58,2019-08-26 12:58:45 UTC,DEV-00518-2019,TheGuardian,"00798963, 14276087, 82531926, 57178739, 88891745, 27348244, 43486448, 78965576, 78169575, 36099617",Monday,"POLYGON ((49.336, 4.0935629), (50.336,4.0935629),(49.336, 4.5935629), (50.336,4.5935629),(49.336,4.0935629))"
519,John Smith,192.168.1.12,29/08/2019 16:54,07/11/2019 18:48,2019-11-11 18:48:13 UTC,DEV-00519-2019,NewYorkTimes,"36399681, 81264951, 12691146, 83988647, 98108110, 72983918",Thursday,"POLYGON ((57.5384659, 25.4263618), (58.5384659,25.4263618),(57.5384659, 25.9263618), (58.5384659,25.9263618),(57.5384659,25.4263618))"
520,John Smith,192.168.1.12,11/10/2019 06:37,06/09/2019 08:55,2019-09-09 08:55:05 UTC,DEV-00520-2019,MailOnline,95592629,Friday,"POLYGON ((0.1698986, 30.078078), (1.1698986,30.078078),(0.1698986, 30.578078), (1.1698986,30.578078),(0.1698986,30.078078))"
521,John Smith,192.168.1.12,28/03/2019 00:36,28/04/2019 06:16,2019-05-03 06:16:30 UTC,DEV-00521-2019,MailOnline,"41576761, 43931285, 09976196, 02192673, 40393488",Thursday,"POLYGON ((40.4339379, 21.9055846), (41.4339379,21.9055846),(40.4339379, 22.4055846), (41.4339379,22.4055846),(40.4339379,21.9055846))"
523,John Smith,192.168.1.12,05/09/2019 20:51,19/10/2019 22:24,2019-10-25 22:24:27 UTC,DEV-00523-2019,DailyExpress,"12947984, 55420995",Thursday,"POLYGON ((11.1051054, 122.642712), (12.1051054,122.642712),(11.1051054, 123.142712), (12.1051054,123.142712),(11.1051054,122.642712))"
